Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
0.2576282882,0.9018788507,0.1135592414,0.7046942846,0.002331002331,0.4534883721,0.5023328019,0.7875313453,0.7392632077,0.7669389073,0.542109073,0.5,0.3573514995,,0.7142857143,0.6091413966,0.5784568338,,,0.4169041251,,0.9729061183,0.1822047742,0.06871818338,0.0,0.0,0.5987488615,0.4102511281,0.3126559019,,0.4350180791,,0.356048538,0.2499976238,0.5490462309,0.5661919268,0.9748209206
0.6087803571,0.4602391265,0.4415381738,0.8521138921,0.7435897436,0.9930232558,0.201856422,,0.05867076107,0.1469903047,0.2367293119,0.5,,0.2355390198,0.3571428571,,0.718018092,0.9516662609,0.5527774303,0.6836073306,,0.4759956417,0.2928975382,0.6971417949,0.0,0.5,0.5128198631,0.4356174156,,0.3718953467,0.7206698276,,0.4472938581,0.4049304347,0.6455232077,0.8497220281,0.6825580455
0.9871090795,,0.6063778618,0.5988802991,0.4755244755,0.6837209302,0.5890621331,0.9209494903,0.4041804382,0.6712153588,0.8698266618,0.9166666667,0.3352518652,0.003326521888,0.9285714286,,,0.9975505481,0.5401176029,0.06752322104,0.007606026814,0.1550154703,,0.5633563462,1.0,0.5,0.3450084401,0.2601697303,,0.236270347,0.8958022718,,0.3914416499,,0.3254998784,0.9954758469,0.1270476303
0.3680473975,0.5847796533,,0.1637406118,0.2937062937,0.1744186047,0.9822079806,0.7250825578,0.6387409909,0.8745296394,0.3317163914,0.5,0.4528639629,0.5432418681,0.1428571429,0.9982838533,0.6624764438,0.82902192,0.1701926686,0.9017667751,0.08698774335,0.9631366668,,0.5992420065,,,,0.0474592188,0.2549113162,0.2136095721,0.4888176026,0.2660472039,0.2506741031,0.2286802398,0.6273863318,,
0.4252006837,0.01609179876,0.7953423935,0.75021911,0.6107226107,,0.3293724965,0.1471549683,0.2238470969,0.1533737268,0.4423152206,,0.6253378924,0.2119604089,0.2142857143,0.07822778697,0.7465078694,0.9962582913,0.1576454398,0.1782016047,0.3651742985,0.1266735614,,0.6665183321,0.5,,0.2864188726,0.2095135041,0.6647546629,0.2331283127,,0.621559114,,0.1408341268,0.4591629881,0.9965208791,0.1114645186
0.6787650472,0.2570644265,0.5962095304,0.4488729162,0.9976689977,0.0511627907,0.2153492323,0.5385469152,0.06403214628,0.1121000658,0.5200135363,,0.7020386853,0.8399128148,0.9285714286,0.5362940889,,0.8228357617,,0.4362140156,0.3970035955,,,0.9651718813,1.0,1.0,0.2347633679,0.1540326245,,0.2275400847,0.6762728011,0.539219957,,0.1881434179,0.5265673899,,0.7233382406
,0.1712577668,,0.8438124889,0.6363636364,0.988372093,0.3587902162,0.9587307629,0.360074156,0.9905458022,0.8719652302,0.5,,0.5154019154,0.7857142857,0.1779827914,,0.5823170915,,,,,,,0.5,0.5,0.2536234426,0.0986371119,,0.204448137,0.7668902245,0.3584003112,0.5402659511,0.2044226022,0.2359751573,0.9219008733,0.5101024005
0.7744798059,0.6075746617,0.6384813804,0.02392816295,0.8648018648,,0.4661636004,,0.3260759828,0.6751772151,0.1493043145,0.1666666667,0.5006224833,,0.07142857143,0.6070165313,0.01606329994,0.5688546103,0.5516076567,0.1790716855,,0.04131375498,0.6107487709,0.2596808328,,,0.7511131598,0.2232757857,,0.2820835972,0.6695059913,0.428800741,0.2598762502,,0.5523190375,0.9992113395,0.05313383107
0.2337581145,0.02699017873,0.1663634715,0.4940226143,0.9696969697,,,0.9904944121,0.4009169341,0.2294636765,0.2269125219,0.5,0.4497080885,,,0.5815793968,0.4456441241,0.1340528842,0.4888452396,0.4193652258,,,0.471865253,0.8752416633,,0.5,0.5414143862,0.2446266983,,0.2139649463,0.3909036903,0.3395389559,0.5763186795,,,0.7668872862,0.8128573026
0.9514382534,0.8906894058,0.7661541256,0.07484026619,0.01631701632,0.7186046512,0.8762708168,,,0.8544976896,0.6986530824,0.5,0.3534777094,,0.07142857143,,0.5237520953,0.4754551245,0.30111714,,,0.8587891894,0.6167828363,0.724020477,1.0,0.5,,0.1682570774,0.6010412261,0.1084267944,0.6991840527,0.277158893,0.4710093862,0.09950564603,0.24545597,0.7259190159,0.8607174279
0.6835890272,0.3893714216,,0.1724574606,,0.6790697674,0.63349943,0.4974412913,,0.7377787947,0.003198841809,0.5,0.7033307834,0.09415109135,,0.4695080654,,0.0144716087,0.005138245965,0.7384672139,,0.08656201693,0.5973558125,0.4428710748,1.0,,0.312888797,0.07832396566,0.6751100996,0.07670877259,0.7828416786,,0.4883330901,,0.5911471066,0.992376305,0.1646928
0.06867036441,0.7716948,0.3328249287,0.8362944258,0.8414918415,0.9558139535,0.6247931306,0.716403717,0.396188639,0.281220711,0.6108721575,0.6666666667,0.5864019201,0.1034084939,,0.06731017262,0.4738154793,0.6413957374,0.02262729889,0.2184324317,0.2645647162,,0.8762529854,,0.0,0.0,,0.2436330487,0.1231605584,0.1746152995,0.1309524823,0.4536327423,0.381227182,0.1233270519,0.31177903,,0.7486489034
0.1304323614,0.7992610086,0.190237987,0.5548741025,,0.02790697674,0.5261948826,0.5572976456,0.5061194308,,0.8673692104,0.9166666667,0.2524887286,0.9634349076,0.6428571429,0.2918395515,0.05902626883,0.4983509086,0.2216783436,0.9414816669,,0.6265377818,0.7071438001,0.1861465424,,,0.2616350026,0.2576869828,0.6125181086,,0.426310015,0.4852661116,0.6943251479,0.6834472455,0.459821556,0.7750587569,0.8021674658
0.8085852748,0.1456043956,0.2817043345,,0.06060606061,,0.9405117969,0.7239599716,0.6965974785,0.9062792379,,0.9166666667,0.009313873402,0.2488414208,0.3571428571,0.354403265,0.8719942644,0.3045757563,,0.5369346912,0.3098588309,0.5964028183,0.7021451936,0.783153921,1.0,0.0,0.3702671939,0.2000723884,0.6642251139,0.1117778387,0.5855676707,0.2852420409,0.6285694163,0.07012077872,0.3920620054,0.9213738715,0.5116906756
0.7420806546,0.5854798651,0.3971514081,0.07800115624,0.7365967366,0.3744186047,,0.6853519518,0.9683515017,,,0.4166666667,0.5590975847,,0.7142857143,0.2438768191,,0.6459890016,,0.1334696513,0.04732438879,0.5066627468,,,,0.5,0.3764875125,0.2673218014,0.564621568,0.5872075979,0.6142121194,0.3597412184,0.4963285795,,0.5710740113,0.9383290946,0.4568594506
0.890485909,,,,0.9184149184,0.876744186,0.7224217854,0.1434893668,0.08891606473,0.739467803,0.5520650301,0.8333333333,0.4474101072,0.6104201297,0.7142857143,0.1895903981,0.6919174826,0.683367071,0.7144026023,0.1534583207,0.7198211759,0.3241445764,0.9644630215,0.5462558485,0.0,0.5,0.6033948326,0.2411271477,0.6932393761,,,0.378014516,0.6074435432,0.191371887,0.4191666738,0.9817736403,0.2534286798
0.07278823694,0.4061528876,0.7243493166,0.8634885915,0.6876456876,,0.3817775921,0.980954766,0.1959144101,0.255327894,0.9438220303,0.3333333333,0.2004241888,0.7501122513,0.6428571429,0.004631358253,0.5538085501,0.7999102924,0.09639684724,0.06548161421,0.8087821856,0.676859286,0.5821799712,0.6453797975,0.0,0.5,,,0.3415866803,0.2561148399,0.1873966978,0.336521792,0.5791709132,0.2525278632,,0.9906657821,0.1820939994
0.04545496074,,,,,0.4465116279,0.6966071584,,0.01319964424,,0.7819801081,0.3333333333,0.1714872023,0.2198851377,0.3571428571,0.3259327793,0.3404522397,,,,0.8087821856,0.7561837,0.5710859584,0.5764291598,,0.5,0.2638040787,0.2757808854,0.5173691405,0.1831372703,0.2323778059,0.3751945269,0.7388120557,0.1589953472,0.4036409949,0.9501811654,0.412919361
,0.3490739122,0.6460359278,0.4259092877,0.7296037296,0.3581395349,0.7606277006,0.2475940525,0.004744420273,0.8002933498,0.8520503124,0.8333333333,0.8160738499,0.6086768756,0.8571428571,0.1213752731,0.8219579162,0.2057789724,,0.6418213199,,0.4359509132,0.7412846092,0.3887985472,0.5,1.0,,0.1795486332,,,0.3920388257,0.3860270776,,0.2570623371,0.4534067687,0.8728237333,0.6353677068
0.9160980754,0.5496435761,0.1941863779,0.8070205295,0.06993006993,0.1930232558,0.6516227745,0.5261303496,0.7868586469,0.8900060876,,0.5833333333,0.02355324458,0.1240067342,0.2857142857,,0.857334826,0.6599530452,0.1962313274,0.3755344462,0.8855445485,0.2408376911,0.642821329,0.05136990219,1.0,0.0,0.2276196983,0.1485694427,0.6813804393,0.1673854111,0.7402616846,0.375811704,0.5281327741,0.1296548387,0.5481584489,0.9801599711,0.2642151343
,0.4155493198,,0.0508545415,0.3962703963,0.2255813953,0.6741057815,,0.8083462535,0.3641672421,0.3151224621,,0.6837151825,0.9161453421,0.7142857143,0.5099570669,0.4119192049,0.9179475294,0.8833929688,0.2411962952,0.9774079501,,0.4519851075,0.3197792141,0.0,0.5,0.7005672126,0.2640711154,0.5911600187,0.06865274326,,0.329733201,0.7396977576,,0.8374826202,0.7211984792,0.8656625998
0.9512250725,0.004329374036,0.4689834422,0.6841960503,0.3682983683,0.1488372093,0.4846353037,0.1309172017,0.4412991919,0.6595132355,0.2976760089,,,0.7754894194,,,,0.4672737217,,,0.9211803593,0.01331165314,0.5764572768,0.7408084997,1.0,,0.4049384657,0.2041970549,,0.1652545134,0.7050406954,0.4327745989,0.5419558996,0.08832033072,0.01683890533,0.9998821473,0.02054595945
,,,0.9016670379,0.1678321678,,0.8290670228,0.7375725824,,0.5831989835,,0.4166666667,0.5915064586,0.1568007971,0.3571428571,0.07108875788,0.3356891238,0.7787422923,,0.9498451931,,0.08263323704,,0.6537158954,0.5,1.0,0.543289471,0.15775216,,0.2562510798,,0.4312626622,0.6966764497,0.3029942481,0.6897515024,,0.1328473112
0.1304323614,0.7992610086,0.190237987,0.5548741025,,0.02790697674,,0.5572976456,0.5061194308,,,0.9166666667,0.2524887286,0.7735622991,0.6428571429,,0.05902626883,0.4983509086,0.2216783436,,0.3040920524,0.6265377818,0.7071438001,0.1861465424,,0.5,0.2208031099,0.2274362196,0.5066882473,0.3810886288,0.4481323175,,,0.3984852151,0.459821556,,0.8021674658
0.4789227141,,0.8859397446,0.1901964857,0.4055944056,0.3720930233,,0.09991552221,0.004744420273,0.07939769324,0.04047861482,0.5,0.6679783799,0.5388594645,0.07142857143,0.8132332935,0.7811578153,0.8545685863,,0.6362466898,,,0.1917372641,0.611231196,,0.5,,0.2006741949,,,0.5606523959,0.4280757045,,0.2318494974,0.8113104929,,0.9141883298
0.2421343849,0.1179105193,0.3509812329,,0.5734265734,0.1279069767,0.9229101558,0.2786165677,,0.5860009234,0.08997305764,0.0,0.3068494969,0.3109704026,0.2142857143,0.1443094482,0.8046009008,0.7407866259,0.08059426999,0.8586896088,0.2421446895,0.3806277553,0.1985860951,0.2991022708,0.0,0.0,0.4827257888,0.1859800913,0.3680850724,0.1004787633,0.3722618308,0.3625277097,0.4657763505,0.0897333858,,,0.4781655859
0.523489711,0.9416998545,,0.6753405527,0.9906759907,0.7534883721,0.3429633348,0.4079088575,,0.4658566181,,0.08333333333,0.8943259117,0.3687437643,0.2857142857,0.5870399708,0.8426653743,0.03766053164,0.4557387714,0.7771533972,0.8818050437,0.580465297,0.8053537163,0.763223703,1.0,0.0,0.5095243223,0.1196216586,0.6847805161,0.2428425315,0.6176515417,0.4343518016,0.6265324637,0.1741912278,0.4048946815,0.5851190791,0.9664405264
0.2945338233,0.3101293671,0.9318606645,0.2811217531,0.6853146853,,,0.2995329347,0.09435056428,0.9310015158,0.7306570191,0.4166666667,0.5163921167,0.1696670042,,0.4363735947,0.3863020966,0.1464652191,0.2939513324,0.4902523023,0.3531086697,0.7606355536,0.9008813069,0.242281073,1.0,0.5,0.1949000373,,,0.2696696896,0.6190891886,0.2634313527,0.6854431203,,,,0.8901213153
,0.09524710024,0.2259648275,0.7718478068,0.04195804196,0.4255813953,0.8244545245,0.05606520483,0.8418736905,0.7623143582,,0.1666666667,0.135531319,0.7968839792,,0.269370491,0.2612536223,0.8091961996,0.6958776429,0.09072396938,0.345340621,0.2667991373,0.3801419239,,0.5,1.0,0.2982554475,0.3243491988,0.8123738256,0.1761303326,0.6912554867,0.5535453903,0.710797901,0.04916976099,0.204818445,0.9951260072,
0.7895338603,0.09060792499,1.0,0.09546238341,0.2121212121,0.5186046512,0.2442352955,0.06411697336,0.7965998822,0.7284696375,0.4851862086,0.25,0.5610959546,0.5960357298,,0.588898639,0.286626667,0.717480983,,0.5577760504,0.8215699119,0.8057277525,0.5615814719,,,0.0,,0.08824715986,,,,0.5067214876,0.4460982453,0.184439602,0.6256370362,0.5497656118,0.9810870166
0.9278143255,0.8358097097,0.4614292524,0.9297471538,,0.7372093023,0.167071638,0.5761792665,0.4858853246,0.0119497138,0.05736890005,0.08333333333,0.5788620523,0.2359985677,0.2142857143,0.7353883121,0.7885616327,0.6085684129,0.3497530339,0.4477026653,0.8291869402,0.07451843572,0.05340781348,0.3265063204,0.5,,0.4512944521,0.1664446278,0.6642154081,0.1380172705,0.8191771754,0.4068143172,,,0.2126399584,0.9951945585,0.1309210975
0.2576282882,0.9018788507,,0.7140600794,0.002331002331,0.4534883721,0.5023328019,0.7875313453,0.7392632077,0.7669389073,0.542109073,0.5,0.272126866,0.9577113579,0.7142857143,0.6091413966,0.5784568338,,0.03145752533,0.4169041251,,0.9729061183,0.1822047742,0.06871818338,0.5,,0.2502379462,0.3503207334,0.6478657831,0.3520841008,0.570264642,,0.6222931405,0.3672837215,0.5490462309,0.6108390599,
0.880348938,0.463659576,,0.8408943592,0.6293706294,,,0.2571530651,,0.3122741145,0.9039751742,0.9166666667,0.8293829606,,,0.7777360291,0.241818251,0.03372706869,0.6069097961,0.09893940791,0.3019877683,0.3154709071,,0.7392215295,0.5,1.0,0.2775261473,0.230689727,,0.2715009366,0.6762740481,0.7854569429,,0.1723410943,0.5534780509,0.9210706388,
0.1508920752,,0.6073648702,0.6188647324,0.9766899767,0.09069767442,0.486147976,,0.100992953,,0.902829298,0.25,,0.1826107457,0.2857142857,,0.5650438481,0.290534344,0.2328189666,0.5453714707,0.6855145445,0.6994912917,0.3830880147,,0.5,0.5,0.1795250393,0.4223767844,0.5619910625,0.1763580219,0.375506215,0.1804886192,0.6776722436,0.1957680388,0.3576168391,0.6953643599,0.8908205266
0.284704007,0.98089777,0.4546897021,0.1332103681,,0.2069767442,0.5407033776,0.1979671906,0.6631511684,0.001896150908,,0.9166666667,0.5211727543,0.8215348991,0.6428571429,,0.2142979591,0.3796717168,0.3315768798,0.1548886049,,0.6085633275,0.5939580669,0.9490419264,0.0,0.5,0.5746844289,0.1216045885,0.7669946588,0.2195215592,0.4882357055,0.2380729136,0.8173293557,0.19709968,0.2566137717,0.7938995886,0.775908339
0.7381150542,,0.6611164137,0.4760657555,0.6946386946,0.4302325581,0.289159226,0.1669895521,0.715574158,0.05145755621,0.9847987433,,0.2232337258,0.222970278,0.5,,0.8668214052,0.2508195409,,0.6272233567,0.2392272957,,,,0.0,0.5,0.361751637,0.2489642339,0.5479105836,,0.6636557938,,0.4396868314,,0.5097356114,,0.8712291068
0.5927230471,,0.8500605615,0.7114315103,,0.4813953488,,0.6500689512,0.5827236798,0.01050461883,,,0.2469559948,,,0.1039582094,0.0465557329,0.4232811317,0.2953339172,0.3180163634,0.3234436649,0.5499533004,0.3069532437,,1.0,1.0,,0.1503434681,,0.194523073,0.6261288867,0.4733021518,0.5510754651,0.1093188394,0.6934181749,0.9626447739,
0.1468538192,,0.5426267796,0.80641488,0.06060606061,0.9930232558,0.3528902262,,0.8147332428,,0.5805897883,0.3333333333,0.1292749101,0.2048137853,0.3571428571,0.8450391345,0.2523890679,,0.5278506193,0.128333487,0.8117165817,,0.8188553544,0.1307641709,0.5,0.5,0.3632183636,0.3582818295,0.7294814823,0.1770561181,,0.4291380938,,0.1366848789,0.3177151853,0.9001317163,
0.852844247,0.07575489538,0.7198398329,0.5539856496,0.1818181818,0.5348837209,0.9974950226,0.7660499454,0.7201633355,,0.6891111225,0.25,,0.1842569985,0.2142857143,0.7671882638,0.5634785726,0.9662379153,0.9658576254,0.8185452102,0.2720327244,0.8948936838,0.1904904462,0.2326345593,,0.5,0.4261589593,0.2615580011,0.6502723388,,0.8215339839,0.3308201284,,,0.2781521851,0.2728529549,0.9531749968
0.7435816224,0.3868586766,0.6630868542,0.5110774806,,0.7930232558,,,0.9787738022,0.2640683284,0.8155479731,,0.1765754644,0.8621268868,0.5,0.9087203105,0.9564081973,0.7770165042,0.6818979107,0.199528333,0.540303641,0.9631366668,,0.9935422982,,0.0,,0.1653939561,0.4878531745,0.2442043044,0.634942195,0.2800192424,0.3954453144,,,0.6243706779,0.9449566034
0.555983706,,0.353891477,0.4961481689,,0.7860465116,0.9374523846,0.5250090989,0.4835432617,,0.9725525356,0.9166666667,0.09138338377,0.8502620646,0.9285714286,,0.4904723664,0.4573111721,0.2540087577,0.211320536,0.7353782761,0.8557061089,0.9644630215,0.09209231825,0.5,,0.1799712594,0.1945159723,,0.1695030942,0.5213185432,0.2802763183,0.7029432094,0.1166950744,,0.9173565156,0.5235839205
,0.6278934388,0.003229233756,,,0.1186046512,0.6078514675,,0.7868586469,0.539652883,,0.25,,0.2096428137,0.8571428571,0.1156155219,1.0,,0.0264306268,0.3274670426,0.6149200142,0.444356364,,0.7079013899,,,0.4327507667,,0.7568169777,,0.7607201281,0.4676843209,0.5957508456,0.5421138549,0.9545763059,,0.4341491611
0.067564869,0.2069280442,,,0.7342657343,0.8255813953,,0.7690370534,0.4955648634,0.224754963,0.9947421854,0.08333333333,0.932405243,0.258854857,0.7857142857,0.3215488902,0.486047499,0.08033501966,0.5142186914,,0.8527431203,0.2249302847,0.5300703152,0.7430583996,1.0,0.5,0.2670126396,0.2927565463,0.5796703162,0.129921426,,0.4183923853,0.6396046165,0.1526064671,0.2571575195,,0.4614308466
0.6966657197,0.8610643916,,0.2358329308,0.9696969697,0.3069767442,,,0.5012239412,0.8653001524,0.8499392771,0.3333333333,0.7050723612,0.7933281235,0.1428571429,0.09503942897,0.5326460887,0.2537975676,0.9715888903,0.05026758541,0.6309221745,0.5022700731,0.130843209,0.5787235886,0.5,1.0,,0.4070235574,0.7521003094,0.4683387566,,0.2953766531,0.5455896922,0.5248643313,0.4307197268,,0.4142514627
,0.6331395805,0.04223751926,0.2948947746,0.5850815851,,0.5710590276,0.6882722789,,0.5659522224,,0.9166666667,0.2385348209,0.6777181921,0.9285714286,,0.5467017265,0.9373997459,0.7908707619,0.8114491245,,0.4828915285,,0.1950180175,0.0,0.5,0.8011573319,0.4988661409,0.3129510124,,0.5105495461,0.2529596351,0.2980736491,0.605736503,0.8253907819,0.8960970762,0.5810112696
0.8571165669,0.8269513991,0.9102251559,0.3579651676,0.4289044289,0.5534883721,,0.5697796565,0.6320996038,0.2728410396,0.8830445365,0.5833333333,0.04801796918,,0.7857142857,0.3335589727,0.6011951848,,,,0.6805568752,0.431310543,0.1055774767,0.6081044443,1.0,1.0,0.3222442547,0.2659573351,0.5330494353,0.1729080926,0.8348053969,0.3296165054,0.2911481209,,0.5472449362,0.9890725263,0.1968810309
0.0181599701,0.1404907147,0.2995805215,0.101376226,0.1002331002,0.3465116279,,0.937989295,0.5449387843,0.542063826,0.7580565259,0.4166666667,0.2651305057,0.9675860284,,0.3242756436,0.06838668074,0.1984539606,0.451796572,,0.8140749001,0.8713267316,0.2036193725,0.2810473031,0.0,0.5,0.5225134265,0.06779493471,0.3498175884,0.2215813879,0.144115497,0.2628809043,0.6216796276,0.1760408543,0.1951707618,0.857795166,0.6667387722
0.5364241378,0.2295688055,0.246201359,,,0.01395348837,0.2250581906,,,0.8703908743,0.2095366535,1.0,0.2000673594,,0.5,0.5250136927,0.4589752011,,,0.3781557555,0.2292109435,0.4233675543,,0.9597180118,,0.0,0.4467507846,0.05937603905,0.6186703448,0.0,0.595127717,0.03487704977,0.5708207006,0.0005005105557,0.646913882,0.9401996163,0.4502763338
,0.8203675785,0.8073724515,0.512961276,0.06293706294,0.4744186047,,,0.7179418611,0.2466397558,0.2400132559,0.3333333333,0.3352405969,,0.8571428571,,0.01451324456,0.6854596933,0.5303065182,,,0.5436916881,0.2531880535,0.6619604759,0.0,0.5,,0.2228918567,0.4656872298,0.2129110407,0.7841049139,,0.2558009791,0.1585868177,0.3109586617,0.9000409808,0.5709862968
0.6404116219,0.9717257366,0.5634487215,0.1177337695,0.05128205128,0.5976744186,0.2645246104,0.6882722789,0.5173071684,,0.3484039331,0.5833333333,0.3281328056,0.1446546225,,0.3365183541,0.9910941909,0.1380747208,0.9286313024,0.5730596435,,0.6006852456,0.6311765828,0.9419950809,1.0,0.5,0.6394497346,0.3385492737,0.7611843209,0.3888499164,0.7364892843,0.5515702837,0.6192830704,,0.3141232276,0.8526752719,0.6768499048
0.9431111451,,1.0,0.6122261125,0.8158508159,0.9744186047,,,0.6564647108,0.1962885941,0.6955118097,0.75,0.2593724059,0.6125097518,0.07142857143,0.9927372953,0.3465288973,,0.1645389716,0.6971939764,0.7400539073,0.7810774268,,0.222716353,0.5,0.5,0.2114921306,0.3667396574,0.5971647906,0.2032907506,0.7920547291,,0.3950382752,0.216839528,,0.4686171831,0.9988369689
0.2691174353,0.4061528876,0.1451849908,0.6898821486,,0.3139534884,,0.8598563544,,0.8039173228,0.2840191069,0.8333333333,0.9791311141,0.3634924907,0.2857142857,,0.637453263,0.4953508602,0.1708770174,0.9081329627,0.3163067014,0.07170214198,0.2758894746,0.3245947492,0.5,0.5,0.2863813339,0.2623952106,,0.292882505,0.5702683986,,,0.2824498585,,0.994762937,0.1366477781
0.5364241378,0.008389905099,0.9477600812,0.9081665086,0.5524475524,,0.4407557817,0.9936437976,,0.8672122373,0.6168683589,1.0,0.2348763805,0.838785495,0.5,0.6366951513,0.1927736178,0.7219146744,0.1670336544,0.5228220972,0.6030274087,0.3421961555,,0.8273145341,0.5,1.0,,0.1223968403,0.7728130026,,0.7258289073,0.3041298343,0.6403693289,,0.6120569367,0.9376399329,0.4592549386
0.02209511611,0.5768921404,0.6800769866,0.9512552212,0.2470862471,0.723255814,0.5628627416,0.1439394698,,0.4689747874,0.07488994282,0.6666666667,0.3172689154,0.7002887158,,0.7693637772,0.357222477,0.8695671023,0.057516577,,0.8257454756,0.6517049769,0.425937147,0.8309537837,1.0,0.0,,,0.3913161102,0.208576217,0.3194624462,0.4052789697,0.5322174689,0.2122523072,0.3788693257,0.6221782484,0.9463072044
